,subcategory_id,subcategory_name,category_id,category_name,source,visits
1304,83cc1771ad,"Грации, корсеты, боди",6074ad29ac,"Одежда, обувь и аксессуары",direct,276
1305,83cc1771ad,"Грации, корсеты, боди",6074ad29ac,"Одежда, обувь и аксессуары",organic,484
1306,87777c8a87,Прожекторы,dafb4d11f4,Товары для дома,direct,276
1307,87777c8a87,Прожекторы,dafb4d11f4,Товары для дома,organic,484
1308,03bce27952,Радиодетали и электронные компоненты,00c81185f4,Оборудование,direct,274
1309,03bce27952,Радиодетали и электронные компоненты,00c81185f4,Оборудование,organic,483
1310,6a7084d502,Пюре,7dbac4c1a3,Детские товары,direct,273
1311,6a7084d502,Пюре,7dbac4c1a3,Детские товары,organic,483
1312,29f1565d53,"Ходунки, прыгунки",7dbac4c1a3,Детские товары,direct,272
1313,29f1565d53,"Ходунки, прыгунки",7dbac4c1a3,Детские товары,organic,478
1314,1e4e32598f,Босоножки,6074ad29ac,"Одежда, обувь и аксессуары",direct,271
1315,1e4e32598f,Босоножки,6074ad29ac,"Одежда, обувь и аксессуары",organic,477
1316,5058e556f2,Детские компьютеры,7dbac4c1a3,Детские товары,direct,271
1317,5058e556f2,Детские компьютеры,7dbac4c1a3,Детские товары,organic,476
1318,04157be4bd,Ящики для инструментов,394f20d8fa,Строительство и ремонт,direct,271
1319,04157be4bd,Ящики для инструментов,394f20d8fa,Строительство и ремонт,organic,472
1320,527b699c14,Рулевое управление,65922fa39c,Авто,direct,270
1321,527b699c14,Рулевое управление,65922fa39c,Авто,organic,471
1322,728cc48cf4,Экраны,3509869a61,Компьютерная техника,direct,269
1323,728cc48cf4,Экраны,3509869a61,Компьютерная техника,organic,468
1324,5b33087352,"Холодильники, морозильники, винные шкафы",5a0d8ac946,Бытовая техника,direct,268
1325,5b33087352,"Холодильники, морозильники, винные шкафы",5a0d8ac946,Бытовая техника,organic,468
1326,12f79e3870,Пробники и тестеры,00c81185f4,Оборудование,direct,267
1327,12f79e3870,Пробники и тестеры,00c81185f4,Оборудование,organic,460
1328,c270a01d66,Драмы,4f25bc6081,Досуг и развлечения,direct,267
1329,c270a01d66,Драмы,4f25bc6081,Досуг и развлечения,organic,458
1330,e4276cbdd7,Пояса и трикотаж для похудения,10a493e03b,Товары для здоровья,direct,267
1331,e4276cbdd7,Пояса и трикотаж для похудения,10a493e03b,Товары для здоровья,organic,458
1332,2b78453050,Оборудование и мебель для медучреждений,00c81185f4,Оборудование,direct,266
1333,2b78453050,Оборудование и мебель для медучреждений,00c81185f4,Оборудование,organic,458
1334,ca9d9cd8dc,Подставки и держатели,dafb4d11f4,Товары для дома,direct,266
1335,ca9d9cd8dc,Подставки и держатели,dafb4d11f4,Товары для дома,organic,455
1336,520b0c752c,Бетономешалки ,00c81185f4,Оборудование,direct,265
1337,520b0c752c,Бетономешалки ,00c81185f4,Оборудование,organic,454
1338,5062e50c9a,Бра,dafb4d11f4,Товары для дома,direct,265
1339,5062e50c9a,Бра,dafb4d11f4,Товары для дома,organic,452
1340,b9dd40edc2,Встраиваемые морозильники,5a0d8ac946,Бытовая техника,direct,265
1341,b9dd40edc2,Встраиваемые морозильники,5a0d8ac946,Бытовая техника,organic,451
1342,371bae91ba,Фотоаппараты моментальной печати,09f279a643,Электроника,direct,264
1343,371bae91ba,Фотоаппараты моментальной печати,09f279a643,Электроника,organic,451
1344,9bb221b135,Комедии,4f25bc6081,Досуг и развлечения,direct,264
1345,9bb221b135,Комедии,4f25bc6081,Досуг и развлечения,organic,448
1346,70ff21aba5,Системы караоке,09f279a643,Электроника,direct,263
1347,70ff21aba5,Системы караоке,09f279a643,Электроника,organic,447
1348,ba3de5ebe2,Зеркала косметические,655ccc3c49,Товары для красоты,direct,262
1349,ba3de5ebe2,Зеркала косметические,655ccc3c49,Товары для красоты,organic,446
1350,dc3bf0dff7,Раскладушки,dafb4d11f4,Товары для дома,direct,262
1351,dc3bf0dff7,Раскладушки,dafb4d11f4,Товары для дома,organic,445
1352,34068978f5,Конверты и спальные мешки,7dbac4c1a3,Детские товары,direct,262
1353,34068978f5,Конверты и спальные мешки,7dbac4c1a3,Детские товары,organic,443
1354,c245223254,"Мыльницы, стаканы и дозаторы",dafb4d11f4,Товары для дома,direct,261
1355,c245223254,"Мыльницы, стаканы и дозаторы",dafb4d11f4,Товары для дома,organic,440
1356,c70b23dd68,Шоколадная и ореховая паста,d9cd63e557,Продукты,direct,260
1357,c70b23dd68,Шоколадная и ореховая паста,d9cd63e557,Продукты,organic,439
1358,525f5523fb,Комоды,dafb4d11f4,Товары для дома,direct,260
1359,525f5523fb,Комоды,dafb4d11f4,Товары для дома,organic,439
1360,330c21e81b,Спортивная защита,ae99947659,Спорт и отдых,direct,260
1361,330c21e81b,Спортивная защита,ae99947659,Спорт и отдых,organic,433
1362,e89b33f340,Книги для малышей,7dbac4c1a3,Детские товары,direct,259
1363,e89b33f340,Книги для малышей,7dbac4c1a3,Детские товары,organic,431
1364,aaf717a17c,Куртки,6074ad29ac,"Одежда, обувь и аксессуары",direct,259
1365,aaf717a17c,Куртки,6074ad29ac,"Одежда, обувь и аксессуары",organic,429
1366,212a45ea94,Тепловые завесы,394f20d8fa,Строительство и ремонт,direct,259
1367,212a45ea94,Тепловые завесы,394f20d8fa,Строительство и ремонт,organic,428
1368,a99b0164b5,Свитеры и кардиганы,6074ad29ac,"Одежда, обувь и аксессуары",direct,259
1369,a99b0164b5,Свитеры и кардиганы,6074ad29ac,"Одежда, обувь и аксессуары",organic,427
1370,9893e95b20,Вино,d9cd63e557,Продукты,direct,258
1371,9893e95b20,Вино,d9cd63e557,Продукты,organic,425
1372,8abddf9cf6,Термометры,7dbac4c1a3,Детские товары,direct,258
1373,8abddf9cf6,Термометры,7dbac4c1a3,Детские товары,organic,425
1374,b94e01a7a9,Прочие аксессуары,5a0d8ac946,Бытовая техника,direct,256
1375,b94e01a7a9,Прочие аксессуары,5a0d8ac946,Бытовая техника,organic,424
1376,7c37df0041,Корректоры и консилеры,655ccc3c49,Товары для красоты,direct,256
1377,7c37df0041,Корректоры и консилеры,655ccc3c49,Товары для красоты,organic,423
1378,2a78076ff1,Головные уборы,6074ad29ac,"Одежда, обувь и аксессуары",direct,254
1379,2a78076ff1,Головные уборы,6074ad29ac,"Одежда, обувь и аксессуары",organic,422
1380,0c7f4a2911,Бандажи,7dbac4c1a3,Детские товары,direct,254
1381,0c7f4a2911,Бандажи,7dbac4c1a3,Детские товары,organic,422
1382,cc88116157,Тарифные планы и номера,09f279a643,Электроника,direct,252
1383,cc88116157,Тарифные планы и номера,09f279a643,Электроника,organic,420
1384,eb01ab3494,Доски,3509869a61,Компьютерная техника,direct,252
1385,eb01ab3494,Доски,3509869a61,Компьютерная техника,organic,420
1386,da77bd7f0e,Иконы,4f25bc6081,Досуг и развлечения,direct,251
1387,da77bd7f0e,Иконы,4f25bc6081,Досуг и развлечения,organic,419
1388,8736b56f20,Юбки,6074ad29ac,"Одежда, обувь и аксессуары",direct,250
1389,8736b56f20,Юбки,6074ad29ac,"Одежда, обувь и аксессуары",organic,417
1390,3031d5cb9d,Надувные комплексы и батуты,7dbac4c1a3,Детские товары,direct,250
1391,3031d5cb9d,Надувные комплексы и батуты,7dbac4c1a3,Детские товары,organic,417
1392,364c840c36,Оборудование для автосервисов,00c81185f4,Оборудование,direct,249
1393,364c840c36,Оборудование для автосервисов,00c81185f4,Оборудование,organic,416
1394,5fbf3e3601,Шкатулки,dafb4d11f4,Товары для дома,direct,249
1395,5fbf3e3601,Шкатулки,dafb4d11f4,Товары для дома,organic,414
1396,3f51a55061,Обучающие материалы и авторские методики,7dbac4c1a3,Детские товары,direct,249
